level,algorithm,heuristic,success,cost,expanded_nodes,frontier_nodes,elapsed_seconds,operations_done,solution_length,solution,error
Microban IV - 102.level,astar - collapsed,min_goal_distance,True,1339,847,2,7.211685589980334,847,1339,↓←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←←←←←↓←↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←←↑→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓←↓→→→→→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→,
Microban IV - 102.level,astar - collapsed,player_distance,True,1339,847,2,9.195352624054067,847,1339,↓←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←←←←←↓←↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←←↑→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓←↓→→→→→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→,
Microban IV - 102.level,astar - collapsed,hungarian_matching,True,1339,847,2,9.316471771919169,847,1339,↓←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←←←←←↓←↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←←↑→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓←↓→→→→→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→,
Microban IV - 102.level,astar - collapsed,unique_min_goal_distance,True,1339,847,2,9.11774889100343,847,1339,↓←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←←←←←↓←↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←←↑→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓←↓→→→→→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→,
Microban IV - 102.level,greedy - collapsed,min_goal_distance,True,1339,847,2,7.742587810964324,847,1339,↓←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←←←←←↓←↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←←↑→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓←↓→→→→→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→,
Microban IV - 11.level,bfs - collapsed,,True,30,312,365,0.24645640491507947,1273,30,←↓→↓↓←←↑↓→→↓↓←↑←↑↑←←↓↓→←↑↑↑↑→↓,
Microban IV - 11.level,dfs - collapsed,,True,245,229,99,0.17337097798008472,670,245,↓↓↓↓↓←↑→↑↑←←→→↓↓←←↑↓→→↑↑↑↑←↓→↓↓↓←←↑←←↓↓→↑→→→↑↑↑←←↓↑→→↓↓↓←←←←↑↑↑→←↓↓↓→→↑↓←←↑↑↑→→←←↓↓↓→→↑↑↓↓→→↑↑←→↓↓←←←←↑→↓→→→↑↑←↓↑→↑↑←↓→↓↓←←↓←←↑↑↑→→←←↓↓↓→→↑↑↓↓←←↑→←↑↑→↓→↓↑←←↓↓→↑→→→↓↓←↑→↑↑←→↓↓←←→→↑↑↑↑←↓→↓↓↓←←↑←←↑↑→→←←↓↓→→↑↓←←↑↑→↓→↓↓→→↑↑←→↑↑←↓←→→↓↓↓←←↑↑←←↑↑→↓←↓↓↓→,
Microban IV - 11.level,astar - collapsed,min_goal_distance,True,27,1159,861,1.0298081549117342,4529,27,←↓→↓↓↓←↑←↑←←↑↑→↓←↓↓→→←←↓↓→↑,
Microban IV - 11.level,astar - collapsed,player_distance,True,27,1159,861,1.070771046099253,4529,27,←↓→↓↓↓←↑←↑←←↑↑→↓←↓↓→→←←↓↓→↑,
Microban IV - 11.level,astar - collapsed,hungarian_matching,True,27,1159,861,1.064749174984172,4529,27,←↓→↓↓↓←↑←↑←←↑↑→↓←↓↓→→←←↓↓→↑,
Microban IV - 11.level,astar - collapsed,unique_min_goal_distance,True,27,1159,861,1.0288608620176092,4529,27,←↓→↓↓↓←↑←↑←←↑↑→↓←↓↓→→←←↓↓→↑,
Microban IV - 11.level,greedy - collapsed,min_goal_distance,True,34,17,45,0.013628829037770629,61,34,↓←↓←↓→→↓↓←↑→↑↑←←↓←←↓↓→↑←↑↑→→←←↑↑→↓,
Microban IV - 11.level,greedy - collapsed,player_distance,True,34,17,45,0.015611256007105112,61,34,↓←↓←↓→→↓↓←↑→↑↑←←↓←←↓↓→↑←↑↑→→←←↑↑→↓,
Microban IV - 11.level,greedy - collapsed,hungarian_matching,True,34,17,45,0.01812339504249394,61,34,↓←↓←↓→→↓↓←↑→↑↑←←↓←←↓↓→↑←↑↑→→←←↑↑→↓,
Microban IV - 11.level,greedy - collapsed,unique_min_goal_distance,True,34,17,45,0.012390590040013194,61,34,↓←↓←↓→→↓↓←↑→↑↑←←↓←←↓↓→↑←↑↑→→←←↑↑→↓,
Microban IV - 10.level,greedy - collapsed,player_distance,True,230,67070,20269,51.03725317004137,212197,230,↓↓↓←↓→↑↑↑←←←↓←←↑→→→→↑↑←↑↑→↓↓↓→↓→→↑←↓→→→↑←↓→→→↑←↓←←←←↑←↓→→→↑←↓←←←←←↓←←↑→→→→→←↑↑←↑↑→↓↓↓→↓→→↑←←↓←←←↓←←↑→→→→→←↑↑←↑↑→↓↓↓→→→→→↓→→↑←←←←←←→→↓→↑←←←↓→←←←←↓←←↑→→→→↑→→↓→↑←←←↓→↑←↑←↑↑→↓↓↓→↓↓↓→↓→↓↓←↑←↑↑↑↑→↑←↓←←←↓←←↑→→→→→←↑↑←↑↑→↓↓↓→↓↓↓↓↓→→↑←↓←↑↑↑,
Microban IV - 102.level,greedy - collapsed,unique_min_goal_distance,True,1339,847,2,8.892348504974507,847,1339,↓←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←←←←←↓←↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←↓←←↑→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓←↓→→→→→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→↓→↑↑↑←↑→→→↓→↑↑↑↑→↑←←←↓←↑↑↑→↑←←←↓←↑↑↑↑←↑→→→→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→↑→↓↓↓↓→↓←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←←↓←↑↑↑→↑←←←←↑←↓↓↓→↓←←←↑←↓↓↓↓←↓→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→↓→↑↑↑←↑→→→→↑→↓↓↓←↓→→→→,
